id,adjustment_type,highest_finish,is_eligible,points,position,round_id,round_number,season_id,session_id,session_number,team_id,win_count,year
198823,0,3,t,7,7,189,5,,565,3,6,0,1970
198824,0,,f,0,,189,5,,565,3,85,0,1970
198825,0,1,t,32,1,190,6,,568,3,58,3,1970
198826,0,1,t,31,2,190,6,,568,3,119,1,1970
198827,0,1,t,21,3,190,6,,568,3,83,1,1970
198828,0,2,t,19,4,190,6,,568,3,104,0,1970
198829,0,3,t,15,5,190,6,,568,3,111,0,1970
198830,0,1,t,10,6,190,6,,568,3,34,1,1970
198831,0,3,t,7,7,190,6,,568,3,6,0,1970
198832,0,,f,0,,190,6,,568,3,85,0,1970
198833,0,,f,0,,190,6,,568,3,120,0,1970
198834,0,1,t,41,1,191,7,,571,3,58,4,1970
198835,0,1,t,33,2,191,7,,571,3,119,1,1970
198836,0,1,t,27,3,191,7,,571,3,83,1,1970
198837,0,2,t,23,4,191,7,,571,3,104,0,1970
198838,0,3,t,15,5,191,7,,571,3,111,0,1970
198839,0,1,t,10,6,191,7,,571,3,34,1,1970
198840,0,3,t,10,7,191,7,,571,3,6,0,1970
198841,0,,f,0,,191,7,,571,3,85,0,1970
198842,0,,f,0,,191,7,,571,3,120,0,1970
198843,0,,f,0,,191,7,,571,3,122,0,1970
198844,0,1,t,50,1,192,8,,574,3,58,5,1970
198845,0,1,t,33,2,192,8,,574,3,119,1,1970
198846,0,1,t,29,3,192,8,,574,3,83,1,1970
198847,0,2,t,27,4,192,8,,574,3,104,0,1970
198848,0,2,t,16,5,192,8,,574,3,6,0,1970
198849,0,3,t,16,6,192,8,,574,3,111,0,1970
198850,0,1,t,10,7,192,8,,574,3,34,1,1970
198851,0,9,f,0,,192,8,,574,3,122,0,1970
198852,0,,f,0,,192,8,,574,3,85,0,1970
198853,0,,f,0,,192,8,,574,3,120,0,1970
198854,0,1,t,50,1,193,9,,577,3,58,5,1970
198855,0,1,t,33,2,193,9,,577,3,119,1,1970
198856,0,1,t,33,3,193,9,,577,3,83,1,1970
198857,0,2,t,27,4,193,9,,577,3,104,0,1970
198858,0,1,t,25,5,193,9,,577,3,6,1,1970
198859,0,3,t,17,6,193,9,,577,3,111,0,1970
198860,0,1,t,13,7,193,9,,577,3,34,1,1970
198861,0,9,f,0,,193,9,,577,3,122,0,1970
198862,0,12,f,0,,193,9,,577,3,120,0,1970
198863,0,,f,0,,193,9,,577,3,85,0,1970
198864,0,,f,0,,193,9,,577,3,121,0,1970
198865,0,1,t,50,1,194,10,,580,3,58,5,1970
198866,0,1,t,39,2,194,10,,580,3,119,1,1970
198867,0,1,t,35,3,194,10,,580,3,83,1,1970
198868,0,1,t,34,4,194,10,,580,3,6,2,1970
198869,0,2,t,30,5,194,10,,580,3,104,0,1970
198870,0,3,t,21,6,194,10,,580,3,111,0,1970
198871,0,1,t,13,7,194,10,,580,3,34,1,1970
198872,0,8,f,0,,194,10,,580,3,120,0,1970
198873,0,9,f,0,,194,10,,580,3,122,0,1970
198874,0,,f,0,,194,10,,580,3,85,0,1970
198875,0,,f,0,,194,10,,580,3,121,0,1970
198876,0,1,t,50,1,195,11,,583,3,58,5,1970
198877,0,1,t,43,2,195,11,,583,3,6,3,1970
198878,0,1,t,43,3,195,11,,583,3,119,1,1970
198879,0,1,t,35,4,195,11,,583,3,83,1,1970
198880,0,2,t,31,5,195,11,,583,3,104,0,1970
198881,0,3,t,21,6,195,11,,583,3,111,0,1970
198882,0,1,t,16,7,195,11,,583,3,34,1,1970
198883,0,5,t,2,8,195,11,,583,3,122,0,1970
198884,0,8,f,0,,195,11,,583,3,120,0,1970
198885,0,,f,0,,195,11,,583,3,85,0,1970
198886,0,,f,0,,195,11,,583,3,123,0,1970
198887,0,,f,0,,195,11,,583,3,121,0,1970
198888,0,1,t,59,1,196,12,,586,3,58,6,1970
198889,0,1,t,46,2,196,12,,586,3,6,3,1970
198890,0,1,t,45,3,196,12,,586,3,119,1,1970
198891,0,1,t,35,4,196,12,,586,3,83,1,1970
198892,0,2,t,31,5,196,12,,586,3,104,0,1970
198893,0,1,t,22,6,196,12,,586,3,34,1,1970
198894,0,3,t,21,7,196,12,,586,3,111,0,1970
198895,0,5,t,3,8,196,12,,586,3,122,0,1970
198896,0,8,f,0,,196,12,,586,3,120,0,1970
198897,0,,f,0,,196,12,,586,3,85,0,1970
198898,0,,f,0,,196,12,,586,3,123,0,1970
198899,0,,f,0,,196,12,,586,3,121,0,1970
198900,0,1,t,59,1,197,13,21,589,3,58,6,1970
198901,0,1,t,55,2,197,13,21,589,3,6,4,1970
198902,0,1,t,48,3,197,13,21,589,3,119,1,1970
198903,0,1,t,35,4,197,13,21,589,3,83,1,1970
198904,0,2,t,35,5,197,13,21,589,3,104,0,1970
198905,0,1,t,23,6,197,13,21,589,3,34,1,1970
198906,0,3,t,23,7,197,13,21,589,3,111,0,1970
198907,0,5,t,3,8,197,13,21,589,3,122,0,1970
198908,0,8,f,0,,197,13,21,589,3,120,0,1970
198909,0,,f,0,,197,13,21,589,3,85,0,1970
198910,0,,f,0,,197,13,21,589,3,123,0,1970
198911,0,,f,0,,197,13,21,589,3,121,0,1970
198912,0,1,t,9,1,198,1,,592,3,6,1,1971
198913,0,2,t,6,2,198,1,,592,3,123,0,1971
198914,0,4,t,3,3,198,1,,592,3,94,0,1971
198915,0,5,t,2,4,198,1,,592,3,111,0,1971
198916,0,6,t,1,5,198,1,,592,3,117,0,1971
198917,0,7,f,0,,198,1,,592,3,122,0,1971
198918,0,9,f,0,,198,1,,592,3,83,0,1971
198919,0,10,f,0,,198,1,,592,3,124,0,1971
198920,0,13,f,0,,198,1,,592,3,125,0,1971
198921,0,,f,0,,198,1,,592,3,34,0,1971
198922,0,1,t,15,1,199,2,,595,3,6,1,1971
198923,0,1,t,15,2,199,2,,595,3,123,1,1971
198924,0,3,t,6,3,199,2,,595,3,111,0,1971
198925,0,4,t,3,4,199,2,,595,3,94,0,1971
198926,0,4,t,3,5,199,2,,595,3,34,0,1971
198927,0,5,t,3,6,199,2,,595,3,117,0,1971
198928,0,7,f,0,,199,2,,595,3,122,0,1971
198929,0,9,f,0,,199,2,,595,3,83,0,1971
198930,0,10,f,0,,199,2,,595,3,124,0,1971
198931,0,13,f,0,,199,2,,595,3,125,0,1971
198932,0,1,t,24,1,200,3,,598,3,123,2,1971
198933,0,1,t,19,2,200,3,,598,3,6,1,1971
198934,0,2,t,6,3,200,3,,598,3,124,0,1971
198935,0,3,t,6,4,200,3,,598,3,111,0,1971
198936,0,4,t,6,5,200,3,,598,3,117,0,1971
198937,0,4,t,5,6,200,3,,598,3,94,0,1971
198938,0,4,t,3,7,200,3,,598,3,34,0,1971
198939,0,6,t,1,8,200,3,,598,3,122,0,1971
198940,0,9,f,0,,200,3,,598,3,83,0,1971
198941,0,13,f,0,,200,3,,598,3,125,0,1971
198942,0,1,t,28,1,201,4,,601,3,6,2,1971
198943,0,1,t,24,2,201,4,,601,3,123,2,1971
198944,0,2,t,9,3,201,4,,601,3,34,0,1971
198945,0,2,t,9,4,201,4,,601,3,124,0,1971
198946,0,3,t,6,5,201,4,,601,3,111,0,1971
198947,0,4,t,6,6,201,4,,601,3,117,0,1971
198948,0,4,t,5,7,201,4,,601,3,94,0,1971
198949,0,5,t,3,8,201,4,,601,3,122,0,1971
198950,0,9,f,0,,201,4,,601,3,83,0,1971
198951,0,13,f,0,,201,4,,601,3,125,0,1971
198952,0,,f,0,,201,4,,601,3,126,0,1971
198953,0,1,t,33,1,202,5,,604,3,123,3,1971
198954,0,1,t,28,2,202,5,,604,3,6,2,1971
198955,0,2,t,12,3,202,5,,604,3,34,0,1971
198956,0,2,t,9,4,202,5,,604,3,124,0,1971
198957,0,3,t,9,5,202,5,,604,3,94,0,1971
198958,0,3,t,8,6,202,5,,604,3,111,0,1971
198959,0,4,t,6,7,202,5,,604,3,117,0,1971
198960,0,5,t,3,8,202,5,,604,3,122,0,1971
198961,0,9,f,0,,202,5,,604,3,83,0,1971
198962,0,13,f,0,,202,5,,604,3,125,0,1971
198963,0,,f,0,,202,5,,604,3,126,0,1971
198964,0,1,t,42,1,203,6,,607,3,123,4,1971
198965,0,1,t,28,2,203,6,,607,3,6,2,1971
198966,0,2,t,15,3,203,6,,607,3,124,0,1971
198967,0,3,t,13,4,203,6,,607,3,94,0,1971
198968,0,2,t,12,5,203,6,,607,3,34,0,1971
198969,0,3,t,8,6,203,6,,607,3,111,0,1971
198970,0,4,t,6,7,203,6,,607,3,117,0,1971
198971,0,5,t,5,8,203,6,,607,3,122,0,1971
198972,0,9,f,0,,203,6,,607,3,83,0,1971
198973,0,13,f,0,,203,6,,607,3,125,0,1971
198974,0,,f,0,,203,6,,607,3,126,0,1971
198975,0,1,t,51,1,204,7,,610,3,123,5,1971
198976,0,1,t,32,2,204,7,,610,3,6,2,1971
198977,0,2,t,17,3,204,7,,610,3,124,0,1971
198978,0,3,t,13,4,204,7,,610,3,94,0,1971
198979,0,2,t,12,5,204,7,,610,3,34,0,1971
198980,0,3,t,8,6,204,7,,610,3,111,0,1971
198981,0,4,t,6,7,204,7,,610,3,117,0,1971
198982,0,5,t,5,8,204,7,,610,3,122,0,1971
198983,0,6,t,1,9,204,7,,610,3,83,0,1971
198984,0,12,f,0,,204,7,,610,3,125,0,1971
198985,0,,f,0,,204,7,,610,3,126,0,1971
198986,0,1,t,51,1,205,8,,613,3,123,5,1971
198987,0,1,t,32,2,205,8,,613,3,6,2,1971
198988,0,1,t,21,3,205,8,,613,3,34,1,1971
198989,0,2,t,19,4,205,8,,613,3,94,0,1971
198990,0,2,t,18,5,205,8,,613,3,124,0,1971
198991,0,3,t,8,6,205,8,,613,3,111,0,1971
198992,0,4,t,6,7,205,8,,613,3,117,0,1971
198993,0,3,t,5,8,205,8,,613,3,83,0,1971
198994,0,5,t,5,9,205,8,,613,3,122,0,1971
198995,0,12,f,0,,205,8,,613,3,125,0,1971
198996,0,,f,0,,205,8,,613,3,126,0,1971
198997,0,1,t,55,1,206,9,,616,3,123,5,1971
198998,0,1,t,32,2,206,9,,616,3,6,2,1971
198999,0,1,t,30,3,206,9,,616,3,34,2,1971
199000,0,2,t,24,4,206,9,,616,3,124,0,1971
199001,0,2,t,19,5,206,9,,616,3,94,0,1971
199002,0,3,t,9,6,206,9,,616,3,111,0,1971
199003,0,4,t,8,7,206,9,,616,3,122,0,1971
199004,0,4,t,6,8,206,9,,616,3,117,0,1971
199005,0,3,t,5,9,206,9,,616,3,83,0,1971
199006,0,8,f,0,,206,9,,616,3,126,0,1971
199007,0,12,f,0,,206,9,,616,3,125,0,1971
199008,0,,f,0,,206,9,,616,3,121,0,1971
199009,0,1,t,64,1,207,10,,619,3,123,6,1971
199010,0,1,t,32,2,207,10,,619,3,6,2,1971
199011,0,1,t,30,3,207,10,,619,3,34,2,1971
199012,0,2,t,30,4,207,10,,619,3,124,0,1971
199013,0,2,t,21,5,207,10,,619,3,94,0,1971
199014,0,3,t,10,6,207,10,,619,3,117,0,1971
199015,0,3,t,9,7,207,10,,619,3,111,0,1971
199016,0,4,t,8,8,207,10,,619,3,122,0,1971
199017,0,3,t,5,9,207,10,,619,3,83,0,1971
199018,0,8,f,0,,207,10,,619,3,126,0,1971
199019,0,12,f,0,,207,10,,619,3,125,0,1971
199020,0,,f,0,,207,10,,619,3,121,0,1971
199021,0,1,t,73,1,208,11,22,622,3,123,7,1971
199022,0,1,t,36,2,208,11,22,622,3,34,2,1971
199023,0,2,t,34,3,208,11,22,622,3,124,0,1971
199024,0,1,t,33,4,208,11,22,622,3,6,2,1971
199025,0,2,t,21,5,208,11,22,622,3,94,0,1971
199026,0,3,t,10,6,208,11,22,622,3,117,0,1971
199027,0,3,t,9,7,208,11,22,622,3,111,0,1971
199028,0,4,t,8,8,208,11,22,622,3,122,0,1971
199029,0,3,t,5,9,208,11,22,622,3,83,0,1971
199030,0,8,f,0,,208,11,22,622,3,126,0,1971
199031,0,11,f,0,,208,11,22,622,3,125,0,1971
199032,0,,f,0,,208,11,22,622,3,121,0,1971
199033,0,1,t,9,1,209,1,,625,3,123,1,1972
199034,0,2,t,6,2,209,1,,625,3,117,0,1972
199035,0,3,t,4,3,209,1,,625,3,6,0,1972
199036,0,5,t,2,4,209,1,,625,3,122,0,1972
199037,0,6,t,1,5,209,1,,625,3,119,0,1972
199038,0,7,f,0,,209,1,,625,3,83,0,1972
199039,0,9,f,0,,209,1,,625,3,34,0,1972
199040,0,,f,0,,209,1,,625,3,58,0,1972
199041,0,,f,0,,209,1,,625,3,111,0,1972
199042,0,1,t,15,1,210,2,,628,3,117,1,1972
199043,0,1,t,9,2,210,2,,628,3,123,1,1972
199044,0,3,t,7,3,210,2,,628,3,6,0,1972
199045,0,2,t,6,4,210,2,,628,3,58,0,1972
199046,0,5,t,3,5,210,2,,628,3,119,0,1972
199047,0,5,t,2,6,210,2,,628,3,122,0,1972
199048,0,6,t,1,7,210,2,,628,3,83,0,1972
199049,0,9,f,0,,210,2,,628,3,34,0,1972
199050,0,15,f,0,,210,2,,628,3,111,0,1972
199051,0,1,t,17,1,211,3,,631,3,117,1,1972
199052,0,1,t,15,2,211,3,,631,3,58,1,1972
199053,0,2,t,13,3,211,3,,631,3,6,0,1972
199054,0,1,t,9,4,211,3,,631,3,123,1,1972
199055,0,4,t,5,5,211,3,,631,3,122,0,1972
199056,0,5,t,4,6,211,3,,631,3,119,0,1972
199057,0,6,t,1,7,211,3,,631,3,83,0,1972
199058,0,9,f,0,,211,3,,631,3,34,0,1972
199059,0,15,f,0,,211,3,,631,3,111,0,1972
199060,0,1,t,19,1,212,4,,634,3,58,1,1972
199061,0,1,t,19,2,212,4,,634,3,117,1,1972
199062,0,2,t,19,3,212,4,,634,3,6,0,1972
199063,0,1,t,12,4,212,4,,634,3,123,1,1972
199064,0,1,t,9,5,212,4,,634,3,34,1,1972
199065,0,4,t,5,6,212,4,,634,3,122,0,1972
199066,0,5,t,4,7,212,4,,634,3,119,0,1972
199067,0,6,t,1,8,212,4,,634,3,83,0,1972
199068,0,6,t,1,9,212,4,,634,3,111,0,1972
199069,0,1,t,28,1,213,5,,637,3,58,2,1972
199070,0,1,t,23,2,213,5,,637,3,117,1,1972
199071,0,2,t,19,3,213,5,,637,3,6,0,1972
199072,0,1,t,18,4,213,5,,637,3,123,1,1972
199073,0,1,t,9,5,213,5,,637,3,34,1,1972
199074,0,4,t,8,6,213,5,,637,3,122,0,1972
199075,0,5,t,6,7,213,5,,637,3,119,0,1972
199076,0,6,t,2,8,213,5,,637,3,111,0,1972
199077,0,6,t,1,9,213,5,,637,3,83,0,1972
199078,0,,f,0,,213,5,,637,3,127,0,1972
199079,0,1,t,34,1,214,6,,640,3,58,2,1972
199080,0,1,t,27,2,214,6,,640,3,123,2,1972
199081,0,1,t,23,3,214,6,,640,3,117,1,1972
199082,0,2,t,19,4,214,6,,640,3,6,0,1972
199083,0,1,t,9,5,214,6,,640,3,34,1,1972
199084,0,4,t,9,6,214,6,,640,3,122,0,1972
199085,0,5,t,8,7,214,6,,640,3,119,0,1972
199086,0,3,t,6,8,214,6,,640,3,111,0,1972
199087,0,6,t,1,9,214,6,,640,3,83,0,1972
199088,0,,f,0,,214,6,,640,3,127,0,1972
199089,0,1,t,43,1,215,7,,643,3,58,3,1972
199090,0,1,t,33,2,215,7,,643,3,123,2,1972
199091,0,1,t,27,3,215,7,,643,3,117,1,1972
199092,0,2,t,20,4,215,7,,643,3,6,0,1972
199093,0,1,t,9,5,215,7,,643,3,34,1,1972
199094,0,3,t,9,6,215,7,,643,3,111,0,1972
199095,0,4,t,9,7,215,7,,643,3,122,0,1972
199096,0,5,t,8,8,215,7,,643,3,119,0,1972
199097,0,6,t,1,9,215,7,,643,3,83,0,1972
199098,0,,f,0,,215,7,,643,3,127,0,1972
199099,0,,f,0,,215,7,,643,3,128,0,1972
199100,0,1,t,43,1,216,8,,646,3,58,3,1972
199101,0,1,t,33,2,216,8,,646,3,123,2,1972
199102,0,1,t,29,3,216,8,,646,3,6,1,1972
199103,0,1,t,29,4,216,8,,646,3,117,1,1972
199104,0,1,t,12,5,216,8,,646,3,34,1,1972
199105,0,3,t,12,6,216,8,,646,3,119,0,1972
199106,0,3,t,9,7,216,8,,646,3,111,0,1972
199107,0,4,t,9,8,216,8,,646,3,122,0,1972
199108,0,6,t,2,9,216,8,,646,3,83,0,1972
199109,0,,f,0,,216,8,,646,3,127,0,1972
199110,0,,f,0,,216,8,,646,3,128,0,1972
199111,0,1,t,52,1,217,9,,649,3,58,4,1972
199112,0,1,t,35,2,217,9,,649,3,117,1,1972
199113,0,1,t,33,3,217,9,,649,3,123,2,1972
199114,0,1,t,29,4,217,9,,649,3,6,1,1972
199115,0,1,t,13,5,217,9,,649,3,34,1,1972
199116,0,3,t,12,6,217,9,,649,3,119,0,1972
199117,0,4,t,12,7,217,9,,649,3,122,0,1972
199118,0,3,t,11,8,217,9,,649,3,111,0,1972
199119,0,6,t,2,9,217,9,,649,3,83,0,1972
199120,0,,f,0,,217,9,,649,3,127,0,1972
199121,0,,f,0,,217,9,,649,3,129,0,1972
199122,0,,f,0,,217,9,,649,3,128,0,1972
199123,0,1,t,61,1,218,10,,652,3,58,5,1972
199124,0,1,t,39,2,218,10,,652,3,117,1,1972
199125,0,1,t,33,3,218,10,,652,3,123,2,1972
199126,0,1,t,29,4,218,10,,652,3,6,1,1972
199127,0,2,t,18,5,218,10,,652,3,122,0,1972
199128,0,1,t,14,6,218,10,,652,3,34,1,1972
199129,0,3,t,12,7,218,10,,652,3,119,0,1972
199130,0,3,t,11,8,218,10,,652,3,111,0,1972
199131,0,5,t,4,9,218,10,,652,3,83,0,1972
199132,0,,f,0,,218,10,,652,3,127,0,1972
199133,0,,f,0,,218,10,,652,3,129,0,1972
199134,0,,f,0,,218,10,,652,3,128,0,1972
199135,0,1,t,61,1,219,11,,655,3,58,5,1972
199136,0,1,t,45,2,219,11,,655,3,117,1,1972
199137,0,1,t,42,3,219,11,,655,3,123,3,1972
199138,0,1,t,31,4,219,11,,655,3,6,1,1972
199139,0,2,t,18,5,219,11,,655,3,122,0,1972
199140,0,1,t,14,6,219,11,,655,3,34,1,1972
199141,0,3,t,12,7,219,11,,655,3,111,0,1972
199142,0,3,t,12,8,219,11,,655,3,119,0,1972
199143,0,4,t,7,9,219,11,,655,3,83,0,1972
199144,0,,f,0,,219,11,,655,3,127,0,1972
199145,0,,f,0,,219,11,,655,3,129,0,1972
199146,0,,f,0,,219,11,,655,3,128,0,1972
199147,0,1,t,61,1,220,12,23,658,3,58,5,1972
199148,0,1,t,51,2,220,12,23,658,3,123,4,1972
199149,0,1,t,49,3,220,12,23,658,3,117,1,1972
199150,0,1,t,33,4,220,12,23,658,3,6,1,1972
199151,0,2,t,18,5,220,12,23,658,3,122,0,1972
199152,0,3,t,15,6,220,12,23,658,3,119,0,1972
199153,0,1,t,14,7,220,12,23,658,3,34,1,1972
199154,0,3,t,12,8,220,12,23,658,3,111,0,1972
199155,0,4,t,7,9,220,12,23,658,3,83,0,1972
199156,0,,f,0,,220,12,23,658,3,127,0,1972
199157,0,,f,0,,220,12,23,658,3,129,0,1972
199158,0,,f,0,,220,12,23,658,3,128,0,1972
199159,0,1,t,9,1,221,1,,661,3,58,1,1973
199160,0,2,t,6,2,221,1,,661,3,123,0,1973
199161,0,4,t,3,3,221,1,,661,3,6,0,1973
199162,0,5,t,2,4,221,1,,661,3,117,0,1973
199163,0,6,t,1,5,221,1,,661,3,83,0,1973
199164,0,7,f,0,,221,1,,661,3,34,0,1973
199165,0,10,f,0,,221,1,,661,3,119,0,1973
199166,0,,f,0,,221,1,,661,3,130,0,1973
199167,0,,f,0,,221,1,,661,3,122,0,1973
199168,0,1,t,18,1,222,2,,664,3,58,2,1973
199169,0,2,t,12,2,222,2,,664,3,123,0,1973
199170,0,3,t,6,3,222,2,,664,3,117,0,1973
199171,0,4,t,6,4,222,2,,664,3,6,0,1973
199172,0,6,t,1,5,222,2,,664,3,34,0,1973
199173,0,6,t,1,6,222,2,,664,3,83,0,1973
199174,0,7,f,0,,222,2,,664,3,130,0,1973
199175,0,10,f,0,,222,2,,664,3,119,0,1973
199176,0,12,f,0,,222,2,,664,3,122,0,1973
199177,0,1,t,22,1,223,3,,667,3,58,2,1973
199178,0,1,t,21,2,223,3,,667,3,123,1,1973
199179,0,2,t,12,3,223,3,,667,3,117,0,1973
199180,0,4,t,9,4,223,3,,667,3,6,0,1973
199181,0,6,t,1,5,223,3,,667,3,83,0,1973
199182,0,6,t,1,6,223,3,,667,3,34,0,1973
199183,0,6,t,1,7,223,3,,667,3,131,0,1973
199184,0,7,f,0,,223,3,,667,3,130,0,1973
199185,0,8,f,0,,223,3,,667,3,122,0,1973
199186,0,10,f,0,,223,3,,667,3,119,0,1973
199187,0,1,t,31,1,224,4,,670,3,58,3,1973
199188,0,1,t,27,2,224,4,,670,3,123,1,1973
199189,0,2,t,15,3,224,4,,670,3,117,0,1973
199190,0,4,t,9,4,224,4,,670,3,6,0,1973
199191,0,3,t,5,5,224,4,,670,3,131,0,1973
199192,0,5,t,3,6,224,4,,670,3,34,0,1973
199193,0,6,t,1,7,224,4,,670,3,83,0,1973
199194,0,7,f,0,,224,4,,670,3,130,0,1973
199195,0,7,f,0,,224,4,,670,3,119,0,1973
199196,0,8,f,0,,224,4,,670,3,122,0,1973
199197,0,1,t,36,1,225,5,,673,3,123,2,1973
199198,0,1,t,35,2,225,5,,673,3,58,3,1973
199199,0,2,t,15,3,225,5,,673,3,117,0,1973
199200,0,4,t,9,4,225,5,,673,3,6,0,1973
199201,0,3,t,5,5,225,5,,673,3,131,0,1973
199202,0,5,t,5,6,225,5,,673,3,34,0,1973
199203,0,4,t,4,7,225,5,,673,3,83,0,1973
199204,0,6,t,1,8,225,5,,673,3,127,0,1973
199205,0,7,f,0,,225,5,,673,3,130,0,1973
199206,0,7,f,0,,225,5,,673,3,119,0,1973
199207,0,8,f,0,,225,5,,673,3,122,0,1973
199208,0,1,t,45,1,226,6,,676,3,123,3,1973
199209,0,1,t,41,2,226,6,,676,3,58,3,1973
199210,0,2,t,17,3,226,6,,676,3,117,0,1973
199211,0,4,t,9,4,226,6,,676,3,6,0,1973
199212,0,3,t,5,5,226,6,,676,3,131,0,1973
199213,0,5,t,5,6,226,6,,676,3,34,0,1973
199214,0,4,t,4,7,226,6,,676,3,83,0,1973
199215,0,6,t,1,8,226,6,,676,3,127,0,1973
199216,0,7,f,0,,226,6,,676,3,119,0,1973
199217,0,7,f,0,,226,6,,676,3,130,0,1973
199218,0,8,f,0,,226,6,,676,3,122,0,1973
199219,0,1,t,45,1,227,7,,679,3,123,3,1973
199220,0,1,t,43,2,227,7,,679,3,58,3,1973
199221,0,1,t,26,3,227,7,,679,3,117,1,1973
199222,0,4,t,10,4,227,7,,679,3,6,0,1973
199223,0,4,t,7,5,227,7,,679,3,83,0,1973
199224,0,3,t,5,6,227,7,,679,3,131,0,1973
199225,0,5,t,5,7,227,7,,679,3,34,0,1973
199226,0,6,t,1,8,227,7,,679,3,127,0,1973
199227,0,7,f,0,,227,7,,679,3,119,0,1973
199228,0,7,f,0,,227,7,,679,3,130,0,1973
199229,0,8,f,0,,227,7,,679,3,122,0,1973
199230,0,1,t,52,1,228,8,,682,3,58,4,1973
199231,0,1,t,51,2,228,8,,682,3,123,3,1973
199232,0,1,t,26,3,228,8,,682,3,117,1,1973
199233,0,4,t,12,4,228,8,,682,3,6,0,1973
199234,0,3,t,11,5,228,8,,682,3,83,0,1973
199235,0,3,t,5,6,228,8,,682,3,131,0,1973
199236,0,5,t,5,7,228,8,,682,3,34,0,1973
199237,0,6,t,1,8,228,8,,682,3,119,0,1973
199238,0,6,t,1,9,228,8,,682,3,127,0,1973
199239,0,7,f,0,,228,8,,682,3,130,0,1973
199240,0,8,f,0,,228,8,,682,3,122,0,1973
199241,0,15,f,0,,228,8,,682,3,132,0,1973
199242,0,1,t,58,1,229,9,,685,3,58,4,1973
199243,0,1,t,53,2,229,9,,685,3,123,3,1973
199244,0,1,t,35,3,229,9,,685,3,117,2,1973
199245,0,3,t,12,4,229,9,,685,3,83,0,1973
199246,0,4,t,12,5,229,9,,685,3,6,0,1973
199247,0,3,t,5,6,229,9,,685,3,131,0,1973
199248,0,5,t,5,7,229,9,,685,3,34,0,1973
199249,0,4,t,4,8,229,9,,685,3,119,0,1973
199250,0,6,t,1,9,229,9,,685,3,127,0,1973
199251,0,7,f,0,,229,9,,685,3,130,0,1973
199252,0,8,f,0,,229,9,,685,3,122,0,1973
199253,0,13,f,0,,229,9,,685,3,132,0,1973
199254,0,1,t,62,1,230,10,,688,3,123,4,1973
199255,0,1,t,58,2,230,10,,688,3,58,4,1973
199256,0,1,t,38,3,230,10,,688,3,117,2,1973
199257,0,3,t,12,4,230,10,,688,3,83,0,1973
199258,0,4,t,12,5,230,10,,688,3,6,0,1973
199259,0,3,t,8,6,230,10,,688,3,119,0,1973
199260,0,5,t,7,7,230,10,,688,3,34,0,1973
199261,0,3,t,5,8,230,10,,688,3,131,0,1973
199262,0,6,t,1,9,230,10,,688,3,130,0,1973
199263,0,6,t,1,10,230,10,,688,3,127,0,1973
199264,0,7,f,0,,230,10,,688,3,122,0,1973
199265,0,13,f,0,,230,10,,688,3,132,0,1973
199266,0,1,t,71,1,231,11,,691,3,123,5,1973
199267,0,1,t,59,2,231,11,,691,3,58,4,1973
199268,0,1,t,42,3,231,11,,691,3,117,2,1973
199269,0,3,t,14,4,231,11,,691,3,83,0,1973
199270,0,4,t,12,5,231,11,,691,3,6,0,1973
199271,0,3,t,8,6,231,11,,691,3,119,0,1973
199272,0,5,t,7,7,231,11,,691,3,34,0,1973
199273,0,3,t,5,8,231,11,,691,3,131,0,1973
199274,0,4,t,3,9,231,11,,691,3,122,0,1973
199275,0,6,t,1,10,231,11,,691,3,130,0,1973
199276,0,6,t,1,11,231,11,,691,3,127,0,1973
199277,0,13,f,0,,231,11,,691,3,132,0,1973
199278,0,1,t,77,1,232,12,,694,3,123,5,1973
199279,0,1,t,68,2,232,12,,694,3,58,5,1973
199280,0,1,t,42,3,232,12,,694,3,117,2,1973
199281,0,3,t,17,4,232,12,,694,3,83,0,1973
199282,0,4,t,12,5,232,12,,694,3,6,0,1973
199283,0,5,t,9,6,232,12,,694,3,34,0,1973
199284,0,3,t,8,7,232,12,,694,3,119,0,1973
199285,0,3,t,7,8,232,12,,694,3,122,0,1973
199286,0,3,t,5,9,232,12,,694,3,131,0,1973
199287,0,6,t,1,10,232,12,,694,3,130,0,1973
199288,0,6,t,1,11,232,12,,694,3,127,0,1973
199289,0,13,f,0,,232,12,,694,3,132,0,1973
199290,0,1,t,80,1,233,13,,697,3,123,5,1973
199291,0,1,t,77,2,233,13,,697,3,58,6,1973
199292,0,1,t,46,3,233,13,,697,3,117,2,1973
199293,0,3,t,18,4,233,13,,697,3,83,0,1973
199294,0,4,t,12,5,233,13,,697,3,6,0,1973
199295,0,5,t,9,6,233,13,,697,3,34,0,1973
199296,0,3,t,8,7,233,13,,697,3,119,0,1973
199297,0,3,t,7,8,233,13,,697,3,122,0,1973
199298,0,3,t,5,9,233,13,,697,3,131,0,1973
199299,0,6,t,1,10,233,13,,697,3,130,0,1973
199300,0,6,t,1,11,233,13,,697,3,127,0,1973
199301,0,13,f,0,,233,13,,697,3,132,0,1973
199302,0,1,t,83,1,234,14,,700,3,58,6,1973
199303,0,1,t,80,2,234,14,,700,3,123,5,1973
199304,0,1,t,55,3,234,14,,700,3,117,3,1973
199305,0,3,t,18,4,234,14,,700,3,83,0,1973
199306,0,4,t,12,5,234,14,,700,3,6,0,1973
199307,0,4,t,12,6,234,14,,700,3,34,0,1973
